,UF,PA_MUNPCN,PA_CMP,PA_QTDPRO,PA_QTDAPR
151838,GO,520430,202205,352,352
151839,GO,520430,202206,527,527
151840,GO,520430,202207,600,600
151841,GO,520430,202208,585,585
151842,GO,520430,202209,624,624
151843,GO,520430,202210,616,616
151844,GO,520430,202211,727,727
151845,GO,520430,202212,670,669
151846,GO,520430,202301,669,669
151847,GO,520430,202302,667,667
151848,GO,520430,202303,749,749
151849,GO,520430,202304,740,740
151850,GO,520430,202305,696,696
151851,GO,520430,202306,734,734
151852,GO,520430,202307,597,597
151853,GO,520430,202308,619,619
151854,GO,520430,202309,607,607
151855,GO,520430,202310,588,588
151856,GO,520430,202311,587,587
151857,GO,520430,202312,433,433
151858,GO,520430,202401,502,502
151859,GO,520430,202402,521,521
151860,GO,520430,202403,435,435
151861,GO,520430,202404,727,727
151862,GO,520430,202405,799,799
151863,GO,520430,202406,790,790
151864,GO,520430,202407,934,934
151865,GO,520430,202408,882,882
151866,GO,520430,202409,825,825
151867,GO,520430,202410,922,922
151868,GO,520430,202411,906,906
151869,GO,520430,202412,922,922
151870,GO,520440,202201,960,960
151871,GO,520440,202202,777,777
151872,GO,520440,202203,846,846
151873,GO,520440,202204,846,846
151874,GO,520440,202205,875,875
151875,GO,520440,202206,901,901
151876,GO,520440,202207,849,849
151877,GO,520440,202208,795,795
151878,GO,520440,202209,942,942
151879,GO,520440,202210,918,918
151880,GO,520440,202211,812,812
151881,GO,520440,202212,784,784
151882,GO,520440,202301,968,968
151883,GO,520440,202302,1054,1054
151884,GO,520440,202303,1026,1026
151885,GO,520440,202304,1220,1220
151886,GO,520440,202305,1297,1297
151887,GO,520440,202306,1559,1559
151888,GO,520440,202307,1480,1480
151889,GO,520440,202308,1466,1465
151890,GO,520440,202309,1265,1265
151891,GO,520440,202310,1643,1643
151892,GO,520440,202311,1594,1594
151893,GO,520440,202312,1506,1506
151894,GO,520440,202401,1499,1499
151895,GO,520440,202402,1415,1415
151896,GO,520440,202403,1206,1206
151897,GO,520440,202404,1626,1626
151898,GO,520440,202405,1590,1590
151899,GO,520440,202406,1314,1314
151900,GO,520440,202407,1662,1662
151901,GO,520440,202408,1803,1803
151902,GO,520440,202409,1825,1825
151903,GO,520440,202410,1652,1652
151904,GO,520440,202411,1851,1851
151905,GO,520440,202412,1586,1586
151906,GO,520450,202201,1182,1182
151907,GO,520450,202202,1206,1206
151908,GO,520450,202203,1235,1235
151909,GO,520450,202204,1144,1144
151910,GO,520450,202205,1229,1229
151911,GO,520450,202206,1356,1356
151912,GO,520450,202207,1315,1315
151913,GO,520450,202208,1574,1574
151914,GO,520450,202209,1696,1696
151915,GO,520450,202210,1767,1767
151916,GO,520450,202211,1885,1885
151917,GO,520450,202212,1868,1867
151918,GO,520450,202301,1892,1892
151919,GO,520450,202302,2543,2543
151920,GO,520450,202303,2940,2940
151921,GO,520450,202304,3208,3208
151922,GO,520450,202305,2831,2831
151923,GO,520450,202306,2655,2655
151924,GO,520450,202307,2748,2748
151925,GO,520450,202308,2587,2587
151926,GO,520450,202309,2589,2589
151927,GO,520450,202310,2444,2444
151928,GO,520450,202311,2725,2725
151929,GO,520450,202312,2753,2753
151930,GO,520450,202401,1557,1557
151931,GO,520450,202402,1756,1756
151932,GO,520450,202403,2331,2331
151933,GO,520450,202404,2768,2768
151934,GO,520450,202405,2604,2604
151935,GO,520450,202406,2787,2787
151936,GO,520450,202407,2905,2905
151937,GO,520450,202408,3049,3049
151938,GO,520450,202409,3109,3109
151939,GO,520450,202410,3406,3406
151940,GO,520450,202411,3467,3467
151941,GO,520450,202412,3020,3020
151942,GO,520455,202201,1,1
151943,GO,520455,202202,3,3
151944,GO,520455,202204,5,5
151945,GO,520455,202206,4,4
151946,GO,520455,202207,4,4
151947,GO,520455,202208,4,4
151948,GO,520455,202209,3,3
151949,GO,520455,202210,8,8
151950,GO,520455,202211,1,1
151951,GO,520455,202212,7,7
151952,GO,520455,202301,2,2
151953,GO,520455,202302,3,3
151954,GO,520455,202303,4,4
151955,GO,520455,202304,2,2
151956,GO,520455,202305,8,8
151957,GO,520455,202306,5,5
151958,GO,520455,202307,5,5
151959,GO,520455,202308,4,4
151960,GO,520455,202309,4,4
151961,GO,520455,202310,5,5
151962,GO,520455,202311,127,127
151963,GO,520455,202312,125,125
151964,GO,520455,202401,122,122
151965,GO,520455,202402,63,63
151966,GO,520455,202403,60,60
151967,GO,520455,202404,62,62
151968,GO,520455,202405,60,60
151969,GO,520455,202406,65,65
151970,GO,520455,202407,64,64
151971,GO,520455,202408,63,63
151972,GO,520455,202409,61,61
151973,GO,520455,202410,3,3
151974,GO,520455,202411,65,65
151975,GO,520455,202412,65,65
151976,GO,520460,202201,1,1
151977,GO,520460,202202,2,2
151978,GO,520460,202203,7,7
151979,GO,520460,202204,22,22
151980,GO,520460,202205,11,11
151981,GO,520460,202206,20,20
151982,GO,520460,202207,5,5
151983,GO,520460,202208,5,5
151984,GO,520460,202209,17,17
151985,GO,520460,202210,2,2
151986,GO,520460,202211,8,8
151987,GO,520460,202212,5,2
151988,GO,520460,202301,10,10
151989,GO,520460,202302,4,4
151990,GO,520460,202303,33,33
151991,GO,520460,202304,40,37
151992,GO,520460,202305,32,32
151993,GO,520460,202306,32,31
151994,GO,520460,202307,35,34
151995,GO,520460,202308,37,36
151996,GO,520460,202309,48,48
151997,GO,520460,202310,46,46
151998,GO,520460,202311,10,10
151999,GO,520460,202312,37,37
152000,GO,520460,202401,37,37
152001,GO,520460,202402,38,38
152002,GO,520460,202403,37,37
152003,GO,520460,202404,36,36
152004,GO,520460,202405,60,60
152005,GO,520460,202406,31,31
152006,GO,520460,202407,42,42
152007,GO,520460,202408,49,49
152008,GO,520460,202409,33,33
152009,GO,520460,202410,56,56
152010,GO,520460,202411,45,45
152011,GO,520460,202412,34,34
152012,GO,520465,202201,1,1
152013,GO,520465,202202,5,3
152014,GO,520465,202203,12,12
152015,GO,520465,202204,8,8
152016,GO,520465,202205,15,15
152017,GO,520465,202206,5,5
152018,GO,520465,202207,3,3
152019,GO,520465,202208,4,4
152020,GO,520465,202209,3,3
152021,GO,520465,202210,9,9
152022,GO,520465,202211,1,1
152023,GO,520465,202301,1,1
152024,GO,520465,202302,1,1
152025,GO,520465,202303,2,2
152026,GO,520465,202304,4,4
152027,GO,520465,202305,4,4
152028,GO,520465,202306,3,3
152029,GO,520465,202307,3,3
152030,GO,520465,202308,2,2
152031,GO,520465,202309,1,1
152032,GO,520465,202310,5,5
152033,GO,520465,202311,3,3
152034,GO,520465,202312,3,3
152035,GO,520465,202401,4,4
152036,GO,520465,202403,1,1
152037,GO,520465,202404,1,1
152038,GO,520465,202405,2,2
152039,GO,520465,202406,9,9
152040,GO,520465,202407,1,1
152041,GO,520465,202408,3,3
152042,GO,520465,202409,4,4
152043,GO,520465,202410,6,6
152044,GO,520470,202201,36,36
152045,GO,520470,202202,20,16
152046,GO,520470,202203,91,91
152047,GO,520470,202204,83,83
152048,GO,520470,202205,101,101
152049,GO,520470,202206,83,83
152050,GO,520470,202207,95,95
152051,GO,520470,202208,103,103
152052,GO,520470,202209,73,73
152053,GO,520470,202210,96,96
152054,GO,520470,202211,99,99
152055,GO,520470,202212,11,11
152056,GO,520470,202301,45,45
152057,GO,520470,202302,98,98
152058,GO,520470,202303,107,107
152059,GO,520470,202304,9,9
152060,GO,520470,202305,39,39
152061,GO,520470,202306,5,5
152062,GO,520470,202307,249,249
152063,GO,520470,202308,318,318
152064,GO,520470,202309,141,141
152065,GO,520470,202310,125,125
152066,GO,520470,202311,89,89
152067,GO,520470,202312,92,92
152068,GO,520470,202401,66,66
152069,GO,520470,202402,80,80
